id,city,price,tire_type,tire_width,height_ratio,wheel_diameter,new_car_price,turbo,finish_level,number_of_doors,number_of_seats,avrage_fuel_consumption,avrage_fuel_consumption_city,avrage_fuel_consumption_highway,fuel_type,gearbox,horsepower,max_speed,max_torque,number_of_cylinders,number_of_gears,rounds_per_minute_for_max_power,rounds_per_minute_for_max_torque,zero_to_100_km_in_seconds,automatic_high_beam,dead_vehicle_monitoring_system,independent_emergency_break,abs,turn_tracking_headlights,cancel_airbag,isofix,lane_departure_warning_system,number_of_airbags,seat_belt_warning_system,airpressure_sensors,road_sign_recognition,trunk_volume_in_liters,trunk_volume_in_seat_folding,front_seat_headroom_in_cm,rear_seat_headroom_in_cm,height_in_cm,front_seat_waist_in_cm,rear_seat_waist_in_cm,front_legroom_in_cm,rear_legroom_in_cm,length_in_cm,front_seat_shoulder_in_cm,rear_seat_shoulder_in_cm,width_in_cm,full_tank_volume_in_liters,minimal_weight_in_kg,maximal_weight_in_kg,wheelbase_in_cm,subwoofer,bluetooth,rear_control_air_conditioning,air_conditioning,number_of_air_conditioning_locations,cruise_control,driver_heated_seat,fog_lights,head_light,heated_front_passenger_seat,electric_windows,rain_sensors,heated_rear_passenger_seat,roof_window,dark_windows,hoops,carName,year,engine,current_km,hand,color,original_ownership,next_test,annual_licensing_fee
1216,12,33000,R,175,70,14,44800,0,INSPIRE,4,5,15.6,18.5,12.2,בנזין,1,100,185,1303.4,4,6.06779661016949,6000,4000,12.2,0,0,1,1,0,0,1,0,6,1,0,0,465,1350.40191804708,101.4,94.6,145.7,130.4,119.8,111.2,84.6,437,136.4,135.6,170,43,1080,1560,257,0,0,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,245,2014,1368,175000,2,62,1,3,1205
1218,2,178500,R,225,55,19,189500,1,ACENTA PLUS,5,7,15.6,17.2,13.5,דיזל,1,150,190,3332,4,6.06779661016949,3500,1750,12.7,1,0,1,1,1,1,1,1,6,1,1,1,135,1996,98.7101224489796,95.1877685950413,173,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,469,141.245632973503,138.14139626352,183,60,1860,2400,270.5,0,0,0,1,2,0,1,1,לד,1,4,1,1,1,0,1,403,2021,1749,40000,2,2,1,1,2417
1219,30,131145,R,205,60,16,142695,0,EX,5,5,27,25,29.4,בנזין,1,141,162,2597,4,6,5700,1000,11.5,1,0,1,1,0,1,1,1,7,1,1,0,401,1399,101.8,99.3,154.5,136.4,122.8,105.9,95,435.5,142.3,140.2,180.5,45,1490,1930,270,0,0,0,1,2,1,0,1,הלוגן,0,4,1,0,0,0,1,232,2019,1580,47234,1,1,1,1,1811
1220,2,98500,R,205,60,16,96500,1,STYLE,5,5,20,22.2,17.5,בנזין,1,115,182,1960,3,7,5000,2000,10,0,0,1,1,0,1,1,1,6,1,1,1,460,1350.40191804708,98.7101224489796,95.1877685950413,155.2,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,413.8,141.245632973503,138.14139626352,178,40,1210,1730,255.2,0,1,0,1,2,1,0,1,הלוגן,0,4,1,0,0,0,1,71,2019,999,75000,2,6,1,6,1529
1221,32,29000,R,225,45,17,39795,0,LX,3,5,16.4,20.4,12.5,בנזין,1,135,195,1607.2,4,6,6300,4850,10.8,0,0,1,1,0,1,1,1,6,1,0,0,380,1225,98.6,93.9,143,136.2,130.8,106.7,89.3,431,142,137.3,178,53,1280,1840,265,0,1,0,1,2,0,0,1,הלוגן,0,2,0,0,0,1,1,24,2014,1591,239000,1,1,2,9,1424
1222,29,74000,R,245,70,17,110000,0,LS,5,8,8,10.2,7.2,בנזין,1,281,189.119543317663,3528,6,6,6300,3400,10.783321799308,0,0,1,1,0,0,1,0,7,0,1,0,691,3296,102.6,100.1,154.228706624606,150.1,146.8,104.9,93.5,520.7,157.5,155.7,199.1,83,2113,2908,302,0,0,0,1,1,0,0,0,הלוגן,0,4,0,0,0,1,2,238,2014,3564,278000,1,1,2,1,1962
1223,10,126500,R,209.499681325685,57.2689611217336,16.3843212237094,115000,0,PURE WHITE,4,5,15.9,20.4,13.7,בנזין,1,116,188,1421,4,6,6000,4000,10.5,0,0,1,1,0,1,1,1,6,1,1,1,414,1350.40191804708,98.7101224489796,95.1877685950413,147,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,432,141.245632973503,138.14139626352,169.5,44,1150,1903.18990889979,257,0,0,0,1,1,0,0,1,הלוגן,0,4,1,0,0,0,1,404,2021,1496,0,1,17,1,7,1529
1224,16,95000,R,235,60,18,99000,1,LX,5,7,14.9,16.4,13,דיזל,1,200,200,4321.8,4,6,3800,1720,9.6,0,0,1,1,0,1,1,0,6,1,1,0,413.263624841572,1350.40191804708,96.5,96.9,168.5,139.755389908257,136.878071182549,104.8,100,478,150,147.2,189,71,1953,2510,278,0,1,1,1,2,0,0,1,קסנון,0,4,1,0,0,1,1,405,2015,2199,167000,1,6,1,2,1962
1226,22,687900,R,305,40,20,687900,1,M-SPORT,5,5,17.5,19.6,14.9,חשמל/בנזין,1,286,235,6370,6,8,4000,1500,6.1,0,0,1,1,0,1,1,1,6,1,1,0,550,1770,103.7,100.1,174.5,156,152.5,105.240853658537,90.8045212765958,492.2,152.5,147.6,200.4,80,2185,2860,297.5,1,0,0,1,2,1,1,1,לד,1,4,1,0,1,0,1,406,2021,2998,0,1,6,2,7,4731
1228,12,50000,R,195,55,16,109000,1,EX PACK PLUS,5,5,19.2,22.7,15.2,בנזין,1,120,199,1862,4,6,4900,2000,9.4,0,0,1,1,0,1,1,0,4,1,1,0,443,1380,88,86.2,144.5,136.3,137.8,105.240853658537,90.8045212765958,426.7,137,130.7,173.2,45,1119,1705,258.9,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,1,0,0,1,2,49,2017,1197,105000,2,1,2,1,1353
1230,10,65500,R,215,45,16,65500,1,FR,5,5,22.7,25.6,18.9,בנזין,1,110,197,1960,3,7,5000,2000,9.3,0,0,1,1,0,1,1,0,4,1,1,0,292,1350.40191804708,98.6,95.2,142.8,133.5,133.5,105.240853658537,90.8045212765958,404.3,141.245632973503,138.14139626352,169.3,45,1140,1630,246.9,0,1,0,1,1,0,0,1,הלוגן,0,4,1,0,1,1,1,76,2016,999,34000,1,21,1,1,1353
1231,12,56000,R,205,65,15,61500,1,COMFORT,4,5,23.3,25.6,19.6,דיזל,0,75,156,2283.4,4,5,3500,1750,14.2,0,0,1,1,0,1,1,0,2,1,1,0,675,3000,98.7101224489796,95.1877685950413,180.1,148.4,148.7,105.240853658537,90.8045212765958,438,141.245632973503,138.14139626352,181,53,1374,2060,272.8,0,0,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,183,2016,1560,190000,3,1,1,6,1604
1233,50,28000,R,185,65,15,29000,1,ACTIVE,5,5,17.7453684922245,26.3,14.6269151138716,דיזל,0,75,155,1862,4,6.06779661016949,4000,1500,15.2,0,0,1,1,0,1,1,0,4,1,0,0,330,2500,98.7101224489796,95.1877685950413,173.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,395.9,141.245632973503,138.14139626352,171.6,45,1275,1710,251.3,0,0,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,69,2015,1248,100000,1,1,1,5,1424
1234,11,37000,R,205,60,16,37000,0,EXECUTIVE,4,5,12.7,16.4,8.9,בנזין,1,155,204,1891.4,4,5,6200,4500,10.783321799308,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,519,1350.40191804708,100.1,95.5,144,139.755389908257,136.878071182549,107.9,94.7,475.5,143,141,179.5,64,1365,1955,272.5,0,0,0,1,2,0,1,0,הלוגן,1,4,0,0,0,1,2,60,2012,1999,190000,2,1,2,4,1693
1235,40,165000,R,225,60,17,170000,1,TURBO TOP,5,5,14.9,16.7,12.7,בנזין,1,177,201,2597,4,7,5500,1500,8.9,1,0,1,1,0,1,1,1,6,1,1,0,466,1455,99.7,99.3,164.5,139.755389908257,136.878071182549,112.9,97,448.5,141.245632973503,138.14139626352,185.5,62,1577,2140,267,0,0,0,1,2,0,0,1,הלוגן,0,4,1,0,1,0,1,59,2021,1591,0,1,14,1,11,2130
1236,11,289000,R,245,75,17,289000,0,SPORT,5,5,17.7453684922245,20.3863265306122,14.6269151138716,בנזין,1,284,180,3390.8,6,5,6350,4300,8.9,0,0,1,1,0,0,1,0,4,1,1,0,498,935,104.6,102.3,184,139.755389908257,136.878071182549,103.9,92.1,475.1,141.7,141.7,187.7,85,2125,2540,294.7,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,1,62,2016,3604,90000,2,1,1,7,2563
1237,8,174900,R,235,60,18,189900,0,EX,5,8,8.9,10.2,7.6,בנזין,1,276,190,3292.8,6,6,6000,5200,7.4,0,0,1,1,0,0,1,1,6,1,1,1,960,4022,101,100,175.5,150.6,167.9,104,104.5,511.5,162.2,160.2,198.5,80,2130,2760,306,0,1,1,1,3,0,0,1,הלוגן,0,4,0,0,0,0,1,126,2018,3342,74000,2,1,1,2,2563
1238,47,45000,R,175,70,14,64500,0,INSPIRE,4,5,15.6,18.5,12.2,בנזין,1,100,185,1303.4,4,6.06779661016949,6000,4000,12.2,0,0,1,1,0,0,1,1,6,1,1,1,465,1350.40191804708,101.4,94.6,145.7,130.4,119.8,111.2,84.6,437,136.4,135.6,170,43,1080,1560,257,0,1,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,245,2017,1368,150000,1,1,2,5.24113968033357,1824.71785962474
1239,9,152145,R,235,60,18,152145,0,EX,5,8,8.9,10.2,7.6,בנזין,1,276,190,3292.8,6,6,6000,5200,7.4,0,0,1,1,0,0,1,0,6,1,1,0,960,4022,101,100,175.5,150.6,167.9,104,104.5,511.5,162.2,160.2,198.5,80,2130,2760,306,0,1,1,1,3,0,0,1,הלוגן,0,4,0,0,0,1,1,126,2016,3342,85172,1,6,1,5,2563
1240,12,88900,R,215,45,18,99900,0,SPORT,4,5,17.5,21.3,13.3,בנזין,1,165,185,2058,4,6,6000,4000,8.9,0,0,1,1,1,1,1,1,6,1,1,1,414,1350.40191804708,98.1,95.5,145,139.755389908257,136.878071182549,107.3,90.9,458,145.2,138.2,179.5,51,1411,1835,270,0,1,0,1,2,0,0,1,לד,0,4,1,0,0,1,1,105,2018,1998,98000,1,1,2,5.24113968033357,1824.71785962474
1241,9,96495,R,205,70,16,96495,1,LT,5,5,17.7453684922245,18.5,11.9,בנזין,1,140,191,1960,4,6,4900,1850,10,0,0,1,1,0,1,1,1,6,1,1,1,354,785,100.6,98.6,167.4,131.3,127.3,103.6,90.7,425.7,137.4,134.1,177.6,53,1409,1831,255.5,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,1,219,2018,1364,34956,1,6,1,3,1604
1242,11,45045,R,165,65,14,45045,0,FEEL,5,4,17.7453684922245,20.3863265306122,20,בנזין,1,69,189.119543317663,940.8,3,5,6000,4800,10.783321799308,0,0,1,1,0,1,1,1,6,1,1,1,196,780,94.5,83.1,146,136.6,133.7,105.240853658537,90.8045212765958,346.6,136.6,133.2,161.5,35,1378.96836668819,1240,234,0,1,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,269,2017,998,29136,1,1,1,9,1102
1243,9,39795,R,175,70,16,39795,0,PREMIUM,5,5,16.1,19.6,12.5,בנזין,1,100,172,1342.6,4,4,5500,4200,12.9,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,295,1060,100.5,97,149,129.5,128.2,107.4,90.8045212765958,394,135,134,171,45,1063,1565,252.5,0,0,0,1,1,0,0,1,הלוגן,0,4,0,0,1,1,2,307,2011,1396,105986,3,6,1,3,1074
1244,12,56500,R,195,65,15,56500,1,ACTIVE,5,5,19.2,21.3,16.4,דיזל,0,105,164,2842,4,6,4000,1500,10.783321799308,0,0,1,1,0,1,1,0,2,1,1,0,790,3200,98.7101224489796,95.1877685950413,184.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,439,141.245632973503,138.14139626352,183.2,60,1495,2130,275.5,0,0,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,407,2017,1598,255000,1,1,3,5,1835
1245,9,28000,R,215,50,17,36400,1,ENJOY,5,5,15.2,19.2,11.2,בנזין,1,140,200,2156,4,6,4900,1850,10,0,0,1,1,0,1,1,0,6,1,0,0,370,1235,98.1,97.2,151,136.5,132,107.4,87,441.9,139.9,134.4,181.4,56,1395,1945,268.5,0,0,0,1,2,0,0,1,הלוגן,0,4,0,0,0,1,2,72,2014,1364,139000,2,19,2,9,1424
1246,12,105000,R,205,60,16,105000,0,GLI,5,7,15.2,18.5,11.6,בנזין,1,147,185,1764,4,6.06779661016949,6400,4000,11.1,0,0,1,1,0,1,1,1,7,1,1,1,155,1696,98.7101224489796,95.1877685950413,162,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,446,141.245632973503,138.14139626352,179,60,1450,2125,278,0,1,0,1,2,0,0,1,הלוגן,0,4,0,0,0,1,2,408,2018,1798,58000,1,1,2,3,1835
1247,9,111195,R,205,55,17,111195,1,PREMIUM,5,5,19.2,20.4,16.9,בנזין,1,120,189.119543317663,1685.6,3,7,6000,1500,10.783321799308,1,0,1,1,0,1,1,1,6,1,1,0,332,1135,99.6,97.5,152,134.4,133,107,85,414,137.5,135.5,176,45,1220,1670,258,0,1,0,1,1,0,0,1,הלוגן,0,4,1,0,0,0,1,17,2019,998,14536,1,7,1,1,1529
1248,51,37000,R,175,70,14,39900,0,INSPIRE,4,5,15.9,20,11.8,בנזין,1,109,182,1332.8,4,4,6300,5000,13.2,0,0,1,1,0,0,1,0,6.25310899780541,0,0,0,465,1350.40191804708,101.4,94.6,145.7,130.4,119.8,111.2,84.6,437,136.4,135.6,170,43,1080,1560,257,0,0,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,245,2013,1396,140000,2,17,2,1,1205
1250,9,28245,R,215,50,17,28245,1,ENJOY,5,5,14.5,18.2,10.4,בנזין,1,140,200,1960,4,6,4900,1850,10,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,370,1235,98.1,97.2,151,136.5,132,107.4,87,441.9,139.9,134.4,181.4,56,1373,2065,268.5,0,0,0,1,2,0,0,1,הלוגן,0,4,0,0,0,1,2,72,2012,1364,164474,2,6,1,5.24113968033357,1824.71785962474
1251,11,114900,R,215,45,17,114900,1,FR,5,5,16.9,20.3863265306122,14.6269151138716,בנזין,1,110,195,1960,3,7,5500,2000,10,0,0,1,1,0,1,1,1,6,1,1,1,355,1165,102.2,95.7,144.4,143.5,140.3,105.240853658537,90.8045212765958,405.9,141.245632973503,138.14139626352,178,40,1164,1580,256.4,0,0,0,1,2,1,0,1,הלוגן,0,4,1,0,1,0,1,76,2021,999,8000,1,1,1,3,1529
1252,0,54000,R,185,60,15,121900,1,COMFORTLINE,5,5,21.3,25,16.7,בנזין,1,90,184,1568,4,5,4800,1400,10.8,0,0,1,1,0,1,1,0,4,1,1,0,280,952,97.4,94.3,143.6,138.6,138.4,105.240853658537,90.8045212765958,397.2,141.245632973503,138.14139626352,168.2,45,1107,1620,245.6,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,2,359,2016,1197,142000,2,21,1,2,1353
1253,9,73395,R,235,50,18,73395,1,LT,4,5,11.8,15.2,9.9,בנזין,1,259,249,3920,4,6,5300,3000,6.3,0,0,1,1,0,1,1,1,10,1,1,0,462,1350.40191804708,99.1,95.2,146.3,139.7,137.9,106.9,93.5,486.4,146,145,185.4,70,1685,1903.18990889979,273.8,0,1,0,1,2,0,0,1,דו-קסנון,0,4,0,0,0,1,1,409,2016,1998,51475,1,1,1,2,2019
1254,20,23900,R,155,65,14,26145,0,GLX,5,4,19.2,22.2,14.9,בנזין,1,68,150,882,3,4,6000,3400,17,0,0,1,1,0,0,1,0,6.25310899780541,0,0,0,129,774,98.7101224489796,95.1877685950413,147,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,350,141.245632973503,138.14139626352,160,35,910,1250,236,0,0,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,199,2011,996,120000,3,9,1,4,880
1255,34,55000,R,205,55,16,58000,1,LX,5,5,22.7,25,19.6,דיזל,1,136,197,2881.2,4,7,4000,1750,10.9,0,0,1,1,0,1,1,1,6,1,1,1,528,1660,101.8,99.6,148.5,142,139.2,106.7,89.4,450.5,141.245632973503,138.14139626352,178,53,1416,1940,265,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,1,24,2018,1582,157000,1,1,2,7,1604
1256,17,25999,R,205,55,16,27000,1,ENJOY,5,5,13.9,17.2,10.4,בנזין,1,120,185,1715,4,6,4200,1750,11.9,0,0,1,1,0,1,1,0,6,1,0,0,400,1500,101.9,97.4,161.5,138.4,127.4,103.4,96,430,137.6,137,181.2,54,1486,1995,264.4,0,0,0,1,2,0,0,1,הלוגן,0,4,0,0,0,1,2,410,2015,1364,133000,2,0,1,5.24113968033357,1824.71785962474
1257,27,287900,R,265,60,18,430000,1,LS PREMIUM,4,5,17.7453684922245,20.3863265306122,14.6269151138716,דיזל,1,163,180,3528,4,6,3600,2000,10.783321799308,1,0,1,1,0,1,1,1,8,1,0,0,413.263624841572,1350.40191804708,98.7101224489796,95.1877685950413,179,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,526.5,141.245632973503,138.14139626352,187,76,2020,3100,312.5,0,0,0,1,1,1,0,1,לד,0,4,1,0,0,0,1,135,2021,1898,0,1,17,4,10,3366
1258,27,286900,R,265,60,18,430000,1,LS PREMIUM,4,5,17.7453684922245,20.3863265306122,14.6269151138716,דיזל,1,163,180,3528,4,6,3600,2000,10.783321799308,1,0,1,1,0,1,1,1,8,1,0,0,413.263624841572,1350.40191804708,98.7101224489796,95.1877685950413,179,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,526.5,141.245632973503,138.14139626352,187,76,2020,3100,312.5,0,0,0,1,1,1,0,1,לד,0,4,1,0,0,0,1,135,2021,1898,0,1,17,4,10,3366
1259,2,289900,R,245,75,17,435000,1,2D SPORTS ST,3,4,11.8,14.1,9.4,בנזין,1,272,189.119543317663,3939.6,4,8,5250,3000,10.783321799308,0,0,1,1,0,1,1,1,4,1,1,1,192,587,108.2,105.9,154.228706624606,136.9,114.3,104.6,90.7,433.4,141.5,146.6,189.4,66,1883,2313,245.9,0,0,0,1,2,0,0,1,הלוגן,0,2,0,0,0,0,1,411,2021,1995,19000,1,1,1,4,3366
1260,37,30000,R,195,55,16,31900,1,EXPRESSION,5,5,19.2,22.7,15.2,בנזין,1,120,199,1862,4,6,4900,2000,9.4,0,0,1,1,0,1,1,1,4,1,0,0,300,1146,88,84.7,144.8,136.3,137.8,105.240853658537,90.8045212765958,406.3,137,130.7,173.2,45,1165,1657,258.9,0,1,0,0,1.830078125,0,0,1,הלוגן,0,2,0,0,0,1,1,412,2014,1197,150000,2,69,4,10,1205
1261,9,41895,R,205,55,16,41895,0,EX,5,5,15.4,17.5,12,בנזין,1,126,187,1509.2,4,4,6300,4200,11.4,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,340,1300,99,93,148,132,131,110.5,46,423.5,141,136,179,55,1373,1730,265,0,0,0,1,2,0,0,1,הלוגן,0,4,0,0,0,1,1,413,2011,1591,118000,1,21,1,10,1262
1262,12,49900,R,175,65,14,62895,0,INSPIRE,5,5,16.7,20,13.3,בנזין,1,66,145,931,3,4,5500,3500,16.8,0,0,1,1,0,1,1,1,6,1,1,1,252,1046,100.8,96,150,124.6,125.1,107,82,366.5,130.6,130.1,166,40,952,1440,238.5,0,0,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,147,2017,998,51000,1,16,1,5.24113968033357,1824.71785962474
1263,12,20000,R,209.499681325685,57.2689611217336,16.3843212237094,22900,0,ACTIVE,5,5,14.7,18.2,11,בנזין,1,103,168,1342.6,4,4,6000,4000,12.5,0,0,1,1,0,0,1,0,6.25310899780541,0,0,0,250,787,100.4,95.9,147.5,128.9,118.9,106.8,88.3,388.5,134,130,169.5,43,980,1495,249,0,0,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,187,2008,1498,220000,2,21,3,11,1074
1264,11,35595,R,175,65,14,43995,0,INSIGHT,5,5,21.3,25,16.7,בנזין,0,66,155,931,3,5,5500,3500,14.9,0,0,1,1,0,1,1,0,6,1,1,0,252,1046,100.8,96,150,124.6,125.1,107,82,366.5,130.6,130.1,166,40,933,1420,238.5,0,0,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,52,2015,998,128549,3,6,1,7,985
1265,30,88095,R,185,55,15,97000,0,LX,5,5,17.7453684922245,20.3863265306122,14.6269151138716,בנזין,1,84,172,1156.4,4,5,6000,4200,15.7,0,0,1,1,0,1,1,1,7,1,1,1,255,1010,100.5,96,148.5,124.5,123,108.5,82,359.5,130,128,159.5,35,984,1415,240,0,0,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,0,1,3,2021,1197,0,1,1,6,11,1235
1266,11,22995,R,185,65,15,27195,0,ACTIVE,4,5,22.7,25,20,בנזין,1,82,160,1146.6,3,5,5750,2750,15.3,0,0,1,1,0,1,1,0,4,1,1,0,507,1350.40191804708,98.7101224489796,95.1877685950413,147.7,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,444.2,141.245632973503,138.14139626352,174.8,50,980,1490,265.2,0,0,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,2,379,2015,1199,108000,2,7,1,8,985
1267,12,70000,R,195,65,15,80000,0,GL,4,5,15.6,20,11.4,בנזין,1,127,195,1519,4,6,6300,4850,11.6,0,0,1,1,0,0,1,1,7,0,1,1,458,1350.40191804708,102.4,94.7,145,135.6,131.8,107.3,90.6,457,142.7,140.5,180,50,1250,1800,270,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,1,106,2017,1591,123000,2,1,2,3,1604
1268,21,282000,R,265,60,18,282000,0,LIMITED L,5,5,9.6,12.2,7,בנזין,1,282,206,3400.6,6,8,6350,4300,9.1,0,0,1,1,0,0,1,1,7,1,1,0,782,1554,96.6,96.1,154.228706624606,144.9,142.8,102.5,98.1,482.8,149.1,147.4,194.3,94,2354,2949,291.5,1,1,0,1,2,1,1,1,דו-קסנון,1,4,1,1,1,0,1,414,2020,3604,35800,3,1,1,6,4731
1270,9,76545,R,175,55,15,77595,0,PREMIUM,5,5,20.4,22.2,17.5,בנזין,1,80,173,1038.8,3,6.06779661016949,6000,4000,13.5,1,0,1,1,0,1,1,1,6,1,1,0,235,912,98.7101224489796,95.1877685950413,150.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,384.5,141.245632973503,138.14139626352,166.5,35,970,1370,245,0,1,0,1,1,0,0,1,לד,0,4,1,0,0,0,1,342,2020,1193,33689,1,1,1,5,1235
1272,30,151095,R,225,55,19,154500,0,LUXURY,5,5,14.9,17.2,12.2,בנזין,1,165,189,2058,4,6,6000,4000,10.1,0,0,1,1,1,1,1,1,6,1,1,1,442,1342,100.7,99.1,168,139.755389908257,136.878071182549,104.1,100.7,455,145.1,139.1,184,56,1658,1903.18990889979,270,0,1,0,1,2,1,0,1,לד,0,4,1,0,1,1,1,250,2018,1998,58154,1,1,1,5.24113968033357,1824.71785962474
1273,10,117000,R,215,70,16,138495,0,INSTYLE,5,7,15.6,17.2,13.2,בנזין,1,150,190,1911,4,6.06779661016949,6000,4100,12,1,0,1,1,0,1,1,1,7,1,1,0,128,1608,92.8,87.2,168,139.755389908257,136.878071182549,87,87.5,469.5,143.7,142.5,181,60,1525,2170,267,0,1,0,1,2,1,0,1,הלוגן,0,4,1,0,1,0,1,40,2018,1998,110000,1,7,2,5,2019
1274,10,90000,R,215,55,17,96000,1,STYLE PLUS,5,5,18.2,20.4,15.6,בנזין,1,150,198,2450,4,7,5000,1500,8.6,1,0,1,1,0,1,1,0,7,1,1,0,510,1604,98.7101224489796,95.1877685950413,161.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,436.3,141.245632973503,138.14139626352,184.1,50,1375,1920,263.8,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,1,415,2017,1395,128000,2,7,1,2,1835
1276,22,545000,R,235,60,18,545000,1,COUPE AMG,5,5,17.7453684922245,20.3863265306122,14.6269151138716,חשמל/בנזין,1,320,230,6860,4,9,5479.9424184261,2977.83694937541,5.7,0,0,1,1,0,1,1,1,7,1,1,0,395,1445,106.4,100.5,164.4,149.9,147.5,105.240853658537,90.8045212765958,465.8,145.5,143.6,189,50,2030,2615,287.3,1,0,0,1,2,1,1,0,לד,1,4,1,0,1,0,1,416,2021,1991,0,1,1,2,4,4731
1277,12,90000,R,205,50,17,109095,1,INTENSE,4,5,27,28.6,25,דיזל,1,110,190,2450,4,6,4000,1750,12.5,0,0,1,1,0,1,1,1,6,1,1,1,503,987,88.6,84.4,144.3,149.2,141.3,105.240853658537,90.8045212765958,463.2,144.1,139,181.4,49,1395,1892,271.1,0,1,0,1,2,0,0,1,לד,0,4,1,0,0,1,1,1,2018,1461,90000,1,1,2,6,1604
1278,10,86000,R,225,45,17,100000,0,PREMIUM,5,5,25.6,25.6,25.6,בנזין,1,141,185,2597,4,6,5479.9424184261,2977.83694937541,11.1,0,0,1,1,0,1,1,1,7,1,1,0,550,1505,99.4,95,145,136.6,134.4,113.6,90.6,447,142.5,139.6,182,45,1420,1870,270,0,0,0,1,2,1,0,0,הלוגן,0,4,0,0,0,1,1,101,2018,1580,135000,1,3,2,5.24113968033357,1824.71785962474
1279,2,139900,R,209.499681325685,57.2689611217336,16.3843212237094,139900,0,EXECUTIVE,5,5,26.3,20.3863265306122,14.6269151138716,בנזין,1,122,170,2118.53125,4,6.06779661016949,5200,2977.83694937541,11,1,0,1,1,0,1,1,1,7,1,1,1,413.263624841572,1350.40191804708,98.7101224489796,95.1877685950413,155.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,439,141.245632973503,138.14139626352,179.5,43,1420,1860,264,0,0,0,1,2,1,0,0,לד,0,4,0,0,0,0,1,417,2020,1798,29000,1,21,1,5,2417
1280,20,73900,R,185,65,15,82000,0,DYNAMIC,5,5,17.5,21.3,13.2,בנזין,1,111,188,1421,4,6,6000,4000,10.3,0,0,1,1,0,1,1,1,6,1,1,1,280,852,98.4,94.5,149.5,139.755389908257,136.878071182549,106.3,88.1,406,135.2,127.2,169.5,44,1124,1520,257,0,1,0,1,1,0,0,1,הלוגן,0,4,1,0,0,1,1,130,2018,1496,74000,2,6,2,6,1353
1281,37,39000,R,185,60,15,46000,1,DYNAMIQUE,5,4,20.8,24.4,16.7,בנזין,1,90,165,1323,3,6,5500,2500,10.8,0,0,1,1,0,1,1,1,4,1,1,0,219,980,90.8,85.5,155.4,136.2,132.5,105.240853658537,90.8045212765958,359.5,132.1,128.4,164.7,35,1068,1413,249.2,0,1,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,1,418,2017,898,75000,1,29,3,5.24113968033357,1824.71785962474
1282,15,99900,R,215,60,17,122745,1,ACENTA,5,5,21.3,22.7,18.9,דיזל,1,130,183,3136,4,6.06779661016949,4000,1750,11.1,1,0,1,1,0,1,1,1,6,1,1,1,410,1569,98.7101224489796,95.1877685950413,159,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,439.4,141.245632973503,138.14139626352,180.6,55,1485,2005,264.6,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,1,169,2018,1598,134000,2,1,1,1,1835
